"YEAR","WEEK","ALABAMA","ALASKA","ARIZONA","ARKANSAS","CALIFORNIA","COLORADO","CONNECTICUT","DELAWARE","DISTRICT.OF.COLUMBIA","FLORIDA","GEORGIA","HAWAII","IDAHO","ILLINOIS","INDIANA","IOWA","KANSAS","KENTUCKY","LOUISIANA","MAINE","MARYLAND","MASSACHUSETTS","MICHIGAN","MINNESOTA","MISSISSIPPI","MISSOURI","MONTANA","NEBRASKA","NEVADA","NEW.HAMPSHIRE","NEW.JERSEY","NEW.MEXICO","NEW.YORK","NORTH.CAROLINA","NORTH.DAKOTA","OHIO","OKLAHOMA","OREGON","PENNSYLVANIA","RHODE.ISLAND","SOUTH.CAROLINA","SOUTH.DAKOTA","TENNESSEE","TEXAS","UTAH","VERMONT","VIRGINIA","WASHINGTON","WEST.VIRGINIA","WISCONSIN","WYOMING","PUERTO.RICO","TIME"
1979,"32",0,0,0,0,1,0,3,2,0,0,0,4,0,2,5,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,6,0,0,2,0,36,0,2,3,1,0,0,0,7,0,0,1,0,1,15,0,8,1979-08-13
1979,"33",1,0,1,1,10,1,0,1,0,5,0,1,0,4,1,2,0,3,0,0,9,2,1,0,0,0,0,0,0,0,2,0,0,2,0,5,0,1,2,2,0,0,2,2,3,1,0,1,1,15,0,9,1979-08-20
1979,"34",1,0,0,0,6,0,1,1,0,3,0,0,0,3,6,0,1,4,0,0,3,0,3,1,1,0,0,0,0,0,2,0,0,1,0,15,0,3,2,1,0,0,1,0,0,0,0,0,2,5,0,2,1979-08-27
1979,"35",0,0,2,0,0,1,0,2,0,1,0,3,0,17,0,1,0,2,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,1,4,1,0,1,0,1,8,0,0,1979-09-03
1979,"36",0,0,2,0,0,3,0,0,1,0,0,3,0,4,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,7,0,0,4,1,0,0,0,1,0,0,1,0,1,7,0,1,1979-09-10
1979,"37",0,0,0,0,4,0,1,0,0,1,1,1,0,2,2,3,0,1,0,5,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,13,0,5,2,1,0,2,1,9,0,0,0,0,0,11,0,6,1979-09-17
1979,"38",1,0,1,0,13,2,2,1,0,0,3,0,1,2,1,0,2,14,0,3,2,0,1,1,0,1,0,0,1,0,7,0,0,2,0,3,0,1,1,3,0,0,0,4,0,1,2,3,0,11,0,4,1979-09-24
1979,"39",0,0,0,1,9,0,1,0,0,2,0,0,0,3,5,2,1,6,0,1,1,1,4,1,0,0,0,0,0,0,6,0,0,0,0,7,0,7,2,2,0,0,1,1,0,0,0,4,0,6,0,2,1979-10-01
1979,"40",0,0,0,0,0,2,1,1,0,3,0,2,0,5,8,1,1,0,0,6,1,0,4,0,0,1,0,0,0,0,4,0,0,1,0,0,0,4,5,2,0,0,2,5,0,0,1,1,4,8,0,3,1979-10-08
1979,"41",0,0,3,0,11,1,2,1,0,6,0,3,0,8,5,0,1,3,0,7,2,15,8,5,1,0,0,0,0,0,1,0,0,1,0,22,0,2,0,1,0,0,0,4,0,0,0,5,0,4,0,12,1979-10-15
1979,"42",0,2,2,0,14,11,5,3,0,3,0,2,0,3,2,0,4,22,0,17,5,2,11,1,1,0,0,0,0,0,18,0,0,2,0,5,0,1,1,0,0,0,0,1,0,0,0,0,2,11,0,4,1979-10-22
1979,"43",1,1,0,0,8,2,1,8,0,3,0,0,0,6,5,0,6,6,0,10,0,6,16,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,3,1,0,0,2,3,0,0,1,2,0,7,0,9,1979-10-29
1979,"44",0,0,3,6,9,6,0,3,0,0,0,5,0,20,3,1,2,29,0,17,2,5,7,1,0,0,0,0,0,0,1,0,0,0,0,24,0,2,1,1,0,0,0,1,0,0,1,3,0,10,0,3,1979-11-05
1979,"45",0,0,0,0,0,1,1,3,0,1,0,4,0,8,8,1,2,5,0,11,0,17,13,1,0,1,0,0,0,0,5,0,0,1,0,3,0,0,2,1,0,0,1,6,0,0,1,16,3,10,0,5,1979-11-12
1979,"46",0,1,0,43,14,11,0,2,0,17,0,1,0,14,9,0,7,41,0,31,4,12,5,1,2,1,2,0,1,1,4,0,0,0,0,27,0,7,1,1,0,0,0,3,0,0,3,6,3,8,0,2,1979-11-19
1979,"47",2,0,0,1,9,0,1,3,0,11,0,0,0,4,3,2,0,18,0,7,4,30,19,0,2,0,1,0,0,0,2,0,0,3,0,2,0,2,0,1,0,0,0,13,0,0,0,0,1,12,0,4,1979-11-26
1979,"48",0,0,0,0,16,3,0,6,0,2,0,0,0,15,7,1,3,59,0,4,0,9,12,0,0,1,0,0,0,0,10,0,0,4,0,13,0,5,12,1,0,0,1,12,0,0,3,12,14,2,0,6,1979-12-03
1979,"49",0,0,0,1,14,3,7,2,0,12,0,1,0,15,5,2,4,5,0,9,7,16,15,0,1,0,0,0,0,0,4,0,0,0,0,47,0,2,67,0,0,4,0,3,0,0,2,0,4,30,0,7,1979-12-10
1979,"50",2,0,2,0,16,0,2,18,0,6,0,2,0,14,12,3,11,2,0,7,3,10,28,0,0,3,0,0,0,0,3,0,0,2,0,53,0,6,1,1,0,0,0,7,0,1,2,11,0,27,0,5,1979-12-17
1979,"51",0,2,0,0,10,1,2,3,0,7,0,0,0,12,4,1,12,1,1,4,9,30,29,1,3,0,0,0,0,0,9,0,0,2,0,61,0,0,0,3,0,0,1,7,0,0,6,0,3,24,0,0,1979-12-24
1979,"52",0,0,0,0,12,0,1,2,0,3,0,0,2,8,0,1,0,79,0,0,9,5,11,1,0,1,0,0,0,0,3,2,0,1,0,9,0,0,1,0,0,0,2,10,0,0,0,0,3,8,0,0,1979-12-31
1980,"01",0,1,0,0,4,1,0,2,0,0,0,0,1,4,1,0,0,2,0,13,0,0,9,0,4,1,2,5,0,0,0,0,0,0,0,0,0,7,0,3,0,0,1,1,0,0,0,0,0,9,0,0,1980-01-07
1980,"02",0,0,9,0,6,3,3,5,0,5,0,0,0,0,1,2,0,22,0,9,0,0,43,0,2,0,1,1,0,0,0,0,0,5,0,42,0,1,0,1,0,0,1,5,5,0,2,5,2,13,0,0,1980-01-14
1980,"03",0,0,0,1,6,4,21,2,0,3,0,0,0,15,6,3,5,5,0,6,6,16,10,1,0,22,0,0,0,0,17,0,0,12,0,23,0,3,0,1,0,0,0,20,10,0,1,7,6,12,0,1,1980-01-21
1980,"04",1,1,0,1,11,0,22,1,0,5,0,0,0,18,5,3,0,17,0,10,33,14,27,2,3,2,13,0,1,0,5,0,0,6,0,38,0,5,21,1,2,0,0,4,0,0,7,0,1,19,0,4,1980-01-28
1980,"05",2,0,0,1,9,0,19,2,0,5,0,0,3,7,2,1,5,12,1,9,13,16,12,0,0,5,0,1,0,0,5,0,0,3,1,23,0,1,16,1,0,0,1,5,0,0,0,1,3,10,0,0,1980-02-04
1980,"06",1,1,0,0,0,1,2,1,0,8,0,1,0,7,4,2,2,39,1,11,0,22,35,0,2,1,0,0,2,1,0,0,0,10,0,30,0,6,4,1,5,0,2,5,0,0,3,0,0,9,0,3,1980-02-11
1980,"07",0,0,0,2,0,1,3,5,1,5,0,1,0,14,0,0,6,143,2,11,14,3,21,0,0,0,0,0,0,0,2,0,0,3,0,73,0,1,13,0,0,0,1,5,0,0,4,1,9,11,0,2,1980-02-18
1980,"08",0,0,0,5,10,2,0,4,0,2,0,0,0,6,3,1,4,72,3,0,2,8,6,0,1,0,3,0,0,1,4,0,0,2,2,52,0,1,0,0,0,0,3,3,0,0,1,2,2,13,0,5,1980-02-25
1980,"09",0,0,0,0,9,1,3,2,0,6,0,0,0,21,9,0,3,9,2,17,6,1,28,0,1,7,1,0,0,0,11,0,0,5,0,51,0,1,42,0,1,0,3,2,0,0,2,18,4,13,0,9,1980-03-03
1980,"10",0,0,2,0,8,3,4,0,0,7,0,0,1,16,2,0,6,179,6,4,1,3,105,0,1,0,1,0,0,2,3,0,0,1,0,70,0,2,123,2,2,0,0,4,0,0,3,3,6,10,0,3,1980-03-10
1980,"11",0,0,0,2,12,1,0,2,1,5,0,0,1,10,2,1,1,11,1,3,0,0,27,0,0,2,1,1,0,0,3,0,0,6,0,100,0,1,1,1,1,0,1,6,0,0,2,3,26,8,0,3,1980-03-17
1980,"12",3,0,1,1,5,1,0,0,0,4,0,0,1,13,1,0,9,5,2,11,30,2,36,1,1,0,0,0,1,0,1,0,0,2,0,21,0,2,89,0,1,1,1,5,7,0,4,8,3,5,0,2,1980-03-24
1980,"13",1,1,1,0,18,0,1,2,0,15,0,0,3,25,5,2,0,2,4,42,11,3,29,0,2,3,1,0,0,0,1,0,0,4,0,52,0,7,2,0,1,0,3,9,0,0,5,4,6,11,0,3,1980-03-31
1980,"14",0,0,0,0,3,1,1,0,0,3,0,0,0,18,4,2,3,4,0,0,7,3,111,1,3,2,1,0,0,1,5,0,0,2,0,22,0,0,5,1,1,0,0,6,0,0,2,6,0,19,0,6,1980-04-07
1980,"15",1,0,0,1,14,2,2,1,0,6,0,1,1,8,9,2,2,7,10,24,2,4,29,0,2,0,1,0,1,0,3,0,0,1,0,57,0,2,0,1,1,0,0,4,0,0,3,2,1,12,0,1,1980-04-14
1980,"16",1,0,3,0,7,0,1,0,0,2,1,0,0,15,5,5,0,6,0,19,3,1,16,3,0,4,6,1,0,0,2,0,0,1,0,46,0,1,1,1,1,0,1,3,0,3,1,6,2,5,0,7,1980-04-21
1980,"17",0,0,1,0,11,0,0,1,0,2,0,1,0,5,6,0,0,26,3,1,6,1,46,1,1,4,0,0,0,1,1,0,0,3,0,31,0,0,6,0,0,0,0,3,0,0,3,3,0,11,0,1,1980-04-28
1980,"18",0,0,1,0,8,2,1,0,0,3,0,0,0,6,3,0,3,10,4,20,36,1,23,0,3,2,0,0,0,0,0,0,0,3,0,83,0,0,1,0,2,0,0,6,0,1,1,4,4,9,0,4,1980-05-05
1980,"19",0,0,0,0,11,2,3,0,0,12,0,0,0,25,3,5,13,18,0,11,2,1,21,0,1,2,0,0,1,0,1,0,0,1,0,73,0,1,87,1,1,0,0,5,0,1,0,2,0,9,0,7,1980-05-12
1980,"20",0,0,0,0,10,0,2,1,0,2,0,1,0,5,5,1,1,2,3,12,26,0,16,0,8,3,0,0,2,0,3,0,0,1,0,18,0,0,1,1,174,0,1,13,1,0,1,7,5,13,0,8,1980-05-19
1980,"21",1,6,2,0,0,2,1,1,0,1,0,0,0,5,2,3,8,54,6,5,2,0,23,0,5,0,0,0,0,0,10,0,0,2,0,51,0,1,2,0,1,0,2,4,3,0,0,0,0,8,0,1,1980-05-26
1980,"22",0,0,1,2,13,2,0,2,0,5,0,1,0,4,5,1,6,4,0,10,26,0,11,1,4,0,3,0,1,1,3,0,0,1,0,27,0,5,2,0,0,0,0,6,0,0,1,6,0,9,0,4,1980-06-02
1980,"23",2,0,0,3,15,5,0,0,1,3,0,0,0,20,2,1,10,27,5,8,16,0,30,10,2,0,0,0,0,1,2,0,0,3,0,24,0,0,10,1,2,0,1,1,0,0,1,4,2,6,0,1,1980-06-09
1980,"24",0,0,2,0,23,1,0,0,0,0,0,3,0,15,9,0,6,23,0,0,13,3,34,0,7,1,0,0,0,0,3,0,0,2,0,19,0,1,0,0,2,0,1,3,0,0,0,0,1,8,0,4,1980-06-16
1980,"25",0,0,1,1,5,3,1,1,0,3,0,0,1,29,0,0,1,21,0,2,1,3,4,1,0,0,2,0,0,1,2,0,0,2,0,44,0,1,1,0,0,0,0,10,0,1,0,1,0,5,0,0,1980-06-23
1980,"26",0,1,0,0,4,1,0,0,0,3,0,0,0,7,1,1,0,0,1,4,14,0,10,0,0,2,0,0,0,1,2,0,0,0,0,18,0,1,23,3,0,0,0,2,0,0,0,1,2,7,0,0,1980-06-30
1980,"27",1,0,0,0,10,1,0,0,0,3,0,0,0,1,0,1,4,0,1,1,4,0,1,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,1,1,6,0,0,1980-07-07
1980,"28",0,0,0,0,3,3,2,0,0,1,0,0,0,8,2,0,0,4,0,1,1,1,22,0,2,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,1980-07-14
1980,"29",0,0,1,0,8,0,1,0,0,2,0,1,0,6,1,0,2,0,0,1,7,0,1,0,0,0,1,0,0,0,0,0,0,2,0,3,0,3,0,0,0,0,0,1,0,0,0,1,0,4,0,0,1980-07-21
1980,"30",0,0,0,0,6,2,1,0,0,2,0,0,0,3,2,0,1,0,0,0,10,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,7,0,0,2,0,4,1,0,0,1980-07-28
1980,"31",0,0,1,0,4,0,0,0,0,5,0,0,0,2,2,1,0,11,1,0,2,0,1,0,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,3,0,1,0,2,2,1,0,0,1980-08-04
1980,"32",1,0,0,0,11,0,0,1,0,2,0,5,0,4,1,1,0,3,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,1,1,0,3,0,1,4,2,1,0,0,0,1980-08-11
1980,"33",0,0,2,0,10,1,0,0,0,16,0,0,0,1,1,0,0,4,0,0,7,0,1,1,1,0,0,0,0,0,0,0,0,2,0,2,0,2,8,2,1,0,0,1,0,0,1,0,1,9,0,0,1980-08-18
1980,"34",1,0,2,0,5,1,0,0,1,0,0,0,0,1,3,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5,0,0,1,3,0,1,0,2,1980-08-25
1980,"35",2,0,0,0,0,3,0,1,0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,4,0,0,0,0,0,5,0,0,1,0,3,5,0,0,1980-09-01
1980,"36",3,0,0,0,0,0,1,0,0,1,1,1,0,1,4,1,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,5,2,3,3,0,2,1980-09-08
1980,"37",0,0,0,0,6,1,1,0,0,2,0,0,0,1,2,2,1,2,0,0,0,1,3,2,0,0,0,0,0,0,3,0,0,3,0,3,0,1,2,0,2,0,1,2,0,1,3,0,1,1,0,4,1980-09-15
1980,"38",0,1,1,0,15,1,0,0,0,0,0,0,0,3,4,1,1,1,2,1,14,1,4,0,1,0,0,0,0,2,3,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0,0,3,4,0,0,1980-09-22
1980,"39",0,0,0,1,3,0,0,0,0,2,0,1,1,2,3,0,2,1,1,1,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,4,6,0,2,1980-09-29
1980,"40",3,0,0,0,9,0,0,1,0,1,2,1,0,4,0,0,1,0,0,1,3,2,11,1,0,0,0,0,0,0,4,0,0,0,0,3,0,2,0,2,1,0,1,3,0,0,2,2,2,5,0,0,1980-10-06
1980,"41",0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1,1,1,0,5,1,3,15,0,0,0,1,0,0,0,2,0,0,1,0,6,0,0,9,1,0,0,2,3,0,0,0,3,7,4,0,0,1980-10-13
1980,"42",1,0,1,0,7,3,0,0,0,5,0,0,0,3,3,4,1,1,0,2,4,0,5,0,1,2,0,0,0,0,3,0,0,0,0,3,0,4,4,0,0,0,0,1,0,0,0,0,3,4,0,4,1980-10-20
1980,"43",0,0,3,0,12,1,1,0,0,0,4,0,0,6,2,3,0,1,0,2,1,2,16,2,0,0,0,0,0,0,2,0,0,0,0,3,0,6,1,1,0,0,0,8,0,0,2,1,1,6,0,0,1980-10-27
1980,"44",4,0,4,1,15,1,1,0,0,3,0,1,0,4,3,0,1,0,0,1,0,2,7,0,1,0,2,0,0,0,2,0,0,0,0,22,0,3,0,1,0,2,1,0,0,0,3,1,4,10,0,2,1980-11-03
1980,"45",0,0,0,0,5,1,0,0,0,1,1,0,0,4,2,0,2,0,0,0,0,0,14,1,1,0,0,0,0,0,2,0,0,1,0,14,0,2,8,1,1,0,0,3,0,0,0,2,5,3,0,1,1980-11-10
1980,"46",0,1,0,0,5,2,1,0,0,4,1,0,0,4,1,0,1,1,0,2,0,2,9,0,0,0,2,0,0,0,4,0,0,0,0,2,0,2,2,1,3,0,1,6,0,0,3,2,3,5,0,5,1980-11-17
1980,"47",1,0,3,0,8,1,1,0,0,1,0,0,0,5,4,3,1,0,0,0,3,3,21,1,0,0,0,0,0,0,1,0,0,3,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,1980-11-24
1980,"48",0,0,0,0,8,1,0,0,0,2,0,0,0,5,2,1,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,2,0,12,0,1,0,1,0,0,1,7,2,0,0,1,0,1,0,2,1980-12-01
1980,"49",0,0,0,0,13,1,0,0,1,5,0,0,0,4,2,0,7,3,0,3,5,2,24,0,0,0,0,0,0,0,3,0,0,0,0,34,0,1,1,0,1,0,2,1,0,0,0,3,3,5,0,1,1980-12-08
1980,"50",0,0,0,0,15,0,0,1,0,3,2,1,0,6,2,6,1,0,0,3,5,0,20,0,0,0,0,0,0,2,3,0,0,1,0,6,0,2,2,1,0,0,0,3,0,0,4,4,1,1,0,3,1980-12-15
1980,"51",4,1,0,3,7,2,0,1,0,2,3,0,0,12,9,1,2,5,0,2,5,0,28,0,1,0,0,0,0,1,0,0,0,0,0,18,0,2,0,1,0,0,0,2,0,0,8,3,1,3,0,4,1980-12-22
1980,"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980-12-29
1980,"53",0,0,0,1,6,0,2,1,0,0,1,1,0,0,9,2,0,1,1,1,3,2,3,0,0,0,0,0,0,0,0,0,0,1,0,38,0,0,5,0,0,0,0,4,0,0,0,1,1,3,0,0,1980-12-29
1981,"01",0,0,1,0,8,0,2,1,0,0,1,1,0,1,3,1,0,1,0,1,0,1,4,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,1,0,1,0,1,1,0,0,0,9,6,5,0,0,1981-01-05
1981,"02",0,0,0,0,12,4,0,1,0,3,1,0,0,2,3,2,3,4,0,1,3,2,11,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,4,0,0,0,2,8,0,1,2,3,2,3,0,0,1981-01-12
1981,"03",2,0,0,0,12,1,2,0,0,3,0,1,1,4,5,3,19,0,0,1,4,3,10,0,0,0,0,0,1,1,0,0,0,2,0,13,0,2,2,0,0,0,0,9,0,0,6,14,1,3,0,3,1981-01-19
1981,"04",0,1,3,0,15,2,0,0,0,1,0,1,0,4,6,2,1,0,0,0,5,1,14,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,3,2,0,0,0,2,1,0,3,2,6,7,0,1,1981-01-26
1981,"05",1,0,0,0,11,0,0,0,0,4,4,0,1,4,6,5,1,1,3,1,1,1,13,0,0,1,0,0,0,0,2,0,0,0,0,10,0,4,2,1,0,0,1,2,0,0,1,8,1,0,0,4,1981-02-02
1981,"06",0,0,0,0,0,2,1,0,0,4,1,3,0,6,3,5,1,2,0,0,0,2,15,0,1,1,0,0,0,1,5,0,0,0,0,7,0,1,10,0,1,0,4,2,1,0,13,1,1,5,0,0,1981-02-09
1981,"07",2,0,2,0,12,0,0,0,0,4,4,1,0,5,4,1,8,4,0,0,3,4,12,0,0,0,0,0,0,0,1,0,0,0,0,6,0,15,6,0,1,1,0,5,0,0,5,16,1,12,0,1,1981-02-16
1981,"08",0,0,0,0,8,1,0,0,0,3,0,0,0,12,2,2,6,2,0,2,5,2,16,1,0,0,0,0,1,0,1,0,0,0,0,4,0,2,0,0,1,0,0,6,2,0,3,2,4,7,0,0,1981-02-23
1981,"09",3,0,0,0,25,0,1,1,0,10,2,0,0,0,3,3,3,0,0,4,5,0,12,0,0,0,3,0,1,0,4,0,0,0,0,3,0,1,3,1,0,0,1,3,0,0,2,6,1,3,0,0,1981-03-02
1981,"10",0,0,0,0,9,1,1,0,0,5,0,0,0,8,7,2,9,0,0,1,0,2,18,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,13,2,0,0,3,6,0,0,6,10,1,2,0,3,1981-03-09
1981,"11",0,2,1,0,16,1,0,0,0,0,1,2,0,9,3,2,10,1,0,1,4,1,23,1,0,16,0,0,1,0,5,0,0,1,0,1,0,2,8,1,0,0,3,4,0,0,4,11,3,2,0,12,1981-03-16
1981,"12",1,0,0,0,14,1,1,0,0,8,5,0,0,9,3,1,0,0,0,2,6,4,14,0,0,1,0,0,0,3,4,0,0,0,0,1,0,0,6,1,0,0,0,20,1,1,4,0,1,2,0,7,1981-03-23
1981,"13",2,0,0,0,5,4,1,0,0,1,1,0,0,10,5,0,2,2,0,0,0,2,5,0,0,1,0,3,0,1,23,0,0,0,0,4,0,2,7,1,1,0,1,9,0,0,1,3,4,2,0,3,1981-03-30
1981,"14",0,0,2,0,5,3,5,0,0,1,0,0,2,2,7,3,1,0,0,1,3,1,11,1,0,0,0,0,1,0,2,0,0,0,0,2,0,2,0,1,0,0,1,8,0,0,0,2,4,7,0,10,1981-04-06
1981,"15",0,0,0,0,9,2,3,0,0,2,3,0,0,8,3,1,20,5,0,1,0,0,16,1,0,1,0,0,0,0,3,0,0,0,0,2,0,1,7,7,0,0,0,0,0,0,2,3,1,8,0,1,1981-04-13
1981,"16",0,1,1,0,5,7,0,0,0,3,1,0,0,0,6,2,1,0,0,0,7,2,8,0,0,0,0,0,1,0,4,0,0,0,0,4,0,1,0,0,0,0,1,5,3,2,5,3,4,1,0,8,1981-04-20
1981,"17",1,0,1,0,7,3,2,0,0,0,1,0,0,10,1,1,2,0,0,0,1,0,14,0,0,0,0,0,4,1,2,0,0,0,0,15,0,2,5,0,1,0,0,6,1,0,2,5,3,6,0,1,1981-04-27
1981,"18",0,0,1,0,10,0,1,0,0,2,2,0,0,0,0,1,1,1,0,1,1,3,12,1,0,0,1,0,0,0,0,0,0,1,0,6,0,2,11,0,0,0,0,8,0,0,1,5,2,10,1,1,1981-05-04
1981,"19",0,0,0,0,12,1,0,2,0,4,0,0,0,6,2,0,13,1,0,2,1,1,10,0,0,4,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,1,8,1,3,0,9,1981-05-11
1981,"20",0,0,0,0,0,0,1,0,0,1,2,0,0,9,0,2,6,3,0,1,3,3,8,0,0,0,0,0,0,0,5,0,0,5,0,2,0,0,0,0,0,0,1,8,0,0,2,2,4,8,0,1,1981-05-18
1981,"21",0,0,0,0,6,1,0,0,0,2,2,0,0,13,2,0,0,0,0,0,7,3,8,0,0,1,0,0,0,3,4,0,0,0,0,17,0,4,73,0,1,0,0,7,2,0,0,4,0,3,0,4,1981-05-25
1981,"22",0,0,2,1,5,1,0,3,0,3,3,5,0,5,5,1,0,1,0,2,0,2,12,0,0,0,0,0,0,0,5,0,0,1,0,2,0,0,19,0,0,0,0,10,0,0,0,2,3,11,0,2,1981-06-01
1981,"23",0,0,6,0,12,0,3,0,0,4,1,0,0,5,2,0,0,2,0,1,6,0,8,0,0,0,0,0,0,0,0,0,0,1,0,4,0,6,0,0,0,0,1,3,0,0,17,5,2,5,0,8,1981-06-08
1981,"24",0,1,1,0,5,0,2,0,1,2,0,0,0,6,2,1,0,0,0,0,4,5,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,18,0,2,0,0,3,1,0,0,4,0,7,0,12,1981-06-15
1981,"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981-06-22
1981,"26",0,0,1,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,25,0,0,3,0,5,1981-06-29
1981,"27",1,1,1,0,11,0,1,0,0,4,0,2,0,1,2,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,1,0,2,2,1,0,4,1981-07-06
1981,"28",0,0,0,0,8,1,2,0,0,1,0,0,0,4,0,0,0,0,1,0,4,1,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,2,1,0,0,3,0,1,2,1,3,0,0,1,1981-07-13
1981,"29",0,1,0,0,7,1,0,0,0,1,0,0,0,5,0,1,0,1,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5,0,1,2,1,0,0,0,3,0,0,2,1,1,1,0,2,1981-07-20
1981,"30",2,0,0,0,7,0,2,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,3,1,1,3,0,0,1981-07-27
1981,"31",0,0,0,0,6,0,0,0,0,2,0,2,0,2,1,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,2,0,3,10,0,2,1981-08-03
1981,"32",0,0,1,0,11,0,2,0,0,5,0,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,2,0,0,1,3,2,0,0,0,1981-08-10
1981,"33",0,0,0,0,13,0,0,0,0,2,0,0,0,2,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,2,1981-08-17
1981,"34",0,0,0,0,10,0,1,0,0,1,0,0,0,3,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,1981-08-24
1981,"35",0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,1981-08-31
1981,"36",1,0,1,0,4,0,4,0,0,3,0,1,0,0,2,3,2,1,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,1,1,0,0,5,0,0,0,3,2,7,0,4,1981-09-07
1981,"37",0,3,2,1,6,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,2,1,1,7,0,1,1981-09-14
1981,"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981-09-21
1981,"39",0,1,0,0,3,0,1,0,0,3,3,0,0,2,4,0,1,0,0,3,2,1,4,0,0,0,0,0,0,2,6,0,0,2,0,5,0,0,1,0,2,0,0,5,0,0,0,1,1,0,0,0,1981-09-28
1981,"40",0,0,2,0,0,0,2,0,0,2,0,0,2,4,1,7,4,2,0,0,1,3,1,0,0,2,0,0,0,0,0,0,0,1,0,6,0,0,0,1,1,0,1,6,1,0,0,1,1,5,0,12,1981-10-05
1981,"41",0,0,0,0,3,0,0,0,0,4,0,1,0,0,1,1,3,0,0,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,4,0,4,1981-10-12
